ticker,Company Name,Industry,stage,daily_setup_bucket,weekly_setup_bucket,combined_bucket,daily_score,weekly_score,combined_score,industry_boost,final_daily_score,final_weekly_score,final_combined_score,rs_3m_pct,rs_6m_pct,avg_turnover_inr,notes,current_rank,prev_rank,rank_change,prev_score,combined_score_change,new_daily_breakout,new_weekly_breakout,entered_stage_2,new_top_10,new_top_20
PRUDENT.NS,Prudent Corporate Advisory Services Limited,Financial Services,Stage 3,watchlist,weekly_watchlist,watchlist,1.18,3.57,2.26,2.0,1.18,3.57,4.26,24.87,10.78,85548885.8,"Stage 3, volume_dryup, weekly_volume_dryup, distribution_risk",556,,,,,False,False,False,False,False
PGEL.NS,PG Electroplast Limited,Consumer Durables,Stage 4,watchlist,weekly_watchlist,watchlist,7.73,0.0,4.25,0.0,7.73,0.0,4.25,1.18,-0.9,2537416655.47,"Stage 4, downtrend",557,,,,,False,False,False,False,False
DISHTV.NS,Dish TV India Limited,"Media, Entertainment & Publication",Stage 3,watchlist,weekly_watchlist,watchlist,0.0,8.99,4.05,0.0,0.0,8.99,4.05,15.06,-5.15,33581392.9,"Stage 3, distribution_risk",558,,,,,False,False,False,False,False
INDIACEM.NS,The India Cements Limited,Construction Materials,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,8.97,4.04,0.0,0.0,8.97,4.04,-4.08,13.74,76604677.53,"Stage 3, volume_dryup, weekly_volume_dryup, distribution_risk",559,,,,,False,False,False,False,False
MINDACORP.NS,Minda Corporation Limited,Automobile and Auto Components,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,4.49,2.02,2.0,0.0,4.49,4.02,4.5,0.37,220152352.62,"Stage 4, downtrend",560,,,,,False,False,False,False,False
UNOMINDA.NS,UNO Minda Limited,Automobile and Auto Components,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,4.38,1.97,2.0,0.0,4.38,3.97,3.44,-1.61,1218949835.69,"Stage 4, downtrend",561,,,,,False,False,False,False,False
SAGILITY.NS,Sagility Ltd.,Information Technology,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,8.8,3.96,0.0,0.0,8.8,3.96,-16.15,-0.97,962320334.77,"Stage 4, volume_dryup, weekly_volume_dryup, downtrend",562,,,,,False,False,False,False,False
CUB.NS,City Union Bank Limited,Financial Services,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,4.24,1.91,2.0,0.0,4.24,3.91,3.77,26.6,922668511.22,"Stage 3, distribution_risk",563,,,,,False,False,False,False,False
CENTURYPLY.NS,Century Plyboards (India) Limited,Consumer Durables,Stage 3,watchlist,weekly_watchlist,watchlist,3.28,4.55,3.85,0.0,3.28,4.55,3.85,12.19,9.33,63492384.11,"Stage 3, volume_dryup, weekly_volume_dryup, distribution_risk",564,,,,,False,False,False,False,False
KARURVYSYA.NS,Karur Vysya Bank Limited,Financial Services,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,4.1,1.84,2.0,0.0,4.1,3.84,16.88,36.13,1338438325.96,"Stage 3, distribution_risk",565,,,,,False,False,False,False,False
CLEAN.NS,Clean Science and Technology Limited,Chemicals,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,4.0,1.8,2.0,0.0,4.0,3.8,-0.61,-18.13,511297039.19,"Stage 4, downtrend",566,,,,,False,False,False,False,False
COROMANDEL.NS,Coromandel International Limited,Chemicals,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,4.0,1.8,2.0,0.0,4.0,3.8,-4.31,0.92,872396866.01,"Stage 4, downtrend",567,,,,,False,False,False,False,False
FIVESTAR.NS,Five-Star Business Finance Limited,Financial Services,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,4.0,1.8,2.0,0.0,4.0,3.8,1.29,-2.56,1048249993.56,"Stage 4, downtrend",568,,,,,False,False,False,False,False
ICRA.NS,ICRA Limited,Financial Services,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,4.0,1.8,2.0,0.0,4.0,3.8,-6.21,-8.68,44337109.6,"Stage 4, volume_dryup, downtrend",569,,,,,False,False,False,False,False
IRFC.NS,Indian Railway Finance Corporation Limited,Financial Services,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,4.0,1.8,2.0,0.0,4.0,3.8,-6.66,-7.79,2024226992.79,"Stage 4, downtrend",570,,,,,False,False,False,False,False
JSWHL.NS,JSW Holdings Limited,Financial Services,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,4.0,1.8,2.0,0.0,4.0,3.8,-19.19,-18.38,109630883.75,"Stage 4, downtrend",571,,,,,False,False,False,False,False
MARUTI.NS,Maruti Suzuki India Limited,Automobile and Auto Components,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,4.0,1.8,2.0,0.0,4.0,3.8,-13.12,-14.24,7501814412.35,"Stage 4, downtrend",572,,,,,False,False,False,False,False
MOTILALOFS.NS,Motilal Oswal Financial Services Limited,Financial Services,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,4.0,1.8,2.0,0.0,4.0,3.8,1.99,-15.13,989139440.45,"Stage 4, downtrend",573,,,,,False,False,False,False,False
SANOFI.NS,Sanofi India Limited,Healthcare,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,4.0,1.8,2.0,0.0,4.0,3.8,-8.77,-18.81,154433068.55,"Stage 4, downtrend",574,,,,,False,False,False,False,False
SPANDANA.NS,Spandana Sphoorty Financial Limited,Financial Services,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,4.0,1.8,2.0,0.0,4.0,3.8,0.52,-1.84,51773932.58,"Stage 4, downtrend",575,,,,,False,False,False,False,False
SRF.NS,SRF Limited,Chemicals,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,4.0,1.8,2.0,0.0,4.0,3.8,-8.5,-14.12,1721571708.9,"Stage 4, downtrend",576,,,,,False,False,False,False,False
SUNDRMFAST.NS,Sundram Fasteners Limited,Automobile and Auto Components,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,4.0,1.8,2.0,0.0,4.0,3.8,-5.48,-11.09,91054748.64,"Stage 4, volume_dryup, weekly_volume_dryup, downtrend",577,,,,,False,False,False,False,False
SWANCORP.NS,Swan Corp Ltd.,Chemicals,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,4.0,1.8,2.0,0.0,4.0,3.8,-12.89,-14.65,747296289.56,"Stage 4, downtrend",578,,,,,False,False,False,False,False
VINATIORGA.NS,Vinati Organics Limited,Chemicals,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,4.0,1.8,2.0,0.0,4.0,3.8,-11.42,-17.84,173584097.02,"Stage 4, downtrend",579,,,,,False,False,False,False,False
SBIN.NS,State Bank of India,Financial Services,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,3.95,1.78,2.0,0.0,3.95,3.78,10.9,28.59,20946675696.06,"Stage 3, distribution_risk",580,,,,,False,False,False,False,False
FORCEMOT.NS,FORCE MOTORS LTD,Automobile and Auto Components,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,3.86,1.74,2.0,0.0,3.86,3.74,2.92,23.65,2842479634.85,"Stage 3, distribution_risk",581,,,,,False,False,False,False,False
INDIANB.NS,Indian Bank,Financial Services,Stage 3,watchlist,weekly_watchlist,watchlist,1.26,2.25,1.71,2.0,1.26,2.25,3.71,12.07,22.47,1974722339.57,"Stage 3, distribution_risk",582,,,,,False,False,False,False,False
OFSS.NS,Oracle Financial Services Software Limited,Information Technology,Stage 3,watchlist,weekly_watchlist,watchlist,2.77,4.67,3.62,0.0,2.77,4.67,3.62,15.54,7.2,2731731914.9,"Stage 3, distribution_risk",583,,,,,False,False,False,False,False
AIIL.NS,Authum Investment & Infrastructure Ltd.,Financial Services,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,3.6,1.62,2.0,0.0,3.6,3.62,-14.06,-17.0,314127021.58,"Stage 3, volume_dryup, weekly_volume_dryup, distribution_risk",584,,,,,False,False,False,False,False
CRISIL.NS,CRISIL Limited,Financial Services,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,3.6,1.62,2.0,0.0,3.6,3.62,-3.1,-0.95,438431162.07,"Stage 3, distribution_risk",585,,,,,False,False,False,False,False
AFCONS.NS,Afcons Infrastructure Ltd.,Construction,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,8.0,3.6,0.0,0.0,8.0,3.6,-2.07,-21.55,923088160.62,"Stage 3, distribution_risk",586,,,,,False,False,False,False,False
BIRLACORPN.NS,Birla Corporation Limited,Construction Materials,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,8.0,3.6,0.0,0.0,8.0,3.6,-8.18,-15.01,110758142.78,"Stage 3, volume_dryup, weekly_volume_dryup, distribution_risk",587,,,,,False,False,False,False,False
CYIENT.NS,Cyient Limited,Information Technology,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,8.0,3.6,0.0,0.0,8.0,3.6,-15.37,-13.47,408593917.4,"Stage 3, distribution_risk",588,,,,,False,False,False,False,False
DBCORP.NS,D.B.Corp Limited,"Media, Entertainment & Publication",Stage 3,watchlist,weekly_watchlist,watchlist,0.0,8.0,3.6,0.0,0.0,8.0,3.6,-6.6,-4.34,26964931.17,"Stage 3, distribution_risk",589,,,,,False,False,False,False,False
GENSOL.NS,Gensol Engineering Limited,Services,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,8.0,3.6,0.0,0.0,8.0,3.6,14.81,-29.45,1966514.24,"Stage 3, distribution_risk",590,,,,,False,False,False,False,False
MANYAVAR.NS,Vedant Fashions Limited,Consumer Services,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,8.0,3.6,0.0,0.0,8.0,3.6,-4.23,-27.61,235558555.28,"Stage 3, distribution_risk",591,,,,,False,False,False,False,False
SYMPHONY.NS,Symphony Limited,Consumer Durables,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,8.0,3.6,0.0,0.0,8.0,3.6,-3.83,-4.34,121667820.75,"Stage 3, weekly_volume_dryup, distribution_risk",592,,,,,False,False,False,False,False
ZAGGLE.NS,Zaggle Prepaid Ocean Services Limited,Information Technology,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,8.0,3.6,0.0,0.0,8.0,3.6,-8.36,-20.59,753128369.62,"Stage 3, volume_dryup, distribution_risk",593,,,,,False,False,False,False,False
GLAXO.NS,GlaxoSmithKline Pharmaceuticals Limited,Healthcare,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,3.31,1.49,2.0,0.0,3.31,3.49,12.6,-3.53,138546663.26,"Stage 3, volume_dryup, weekly_volume_dryup, distribution_risk",594,,,,,False,False,False,False,False
TVSSRICHAK.NS,TVS Srichakra Limited,Automobile and Auto Components,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,3.29,1.48,2.0,0.0,3.29,3.48,3.74,5.11,22512049.57,"Stage 3, volume_dryup, weekly_volume_dryup, distribution_risk",595,,,,,False,False,False,False,False
AARTIPHARM.NS,Aarti Pharmalabs Limited,Healthcare,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,3.2,1.44,2.0,0.0,3.2,3.44,-5.68,-11.72,133203567.75,"Stage 4, volume_dryup, weekly_volume_dryup, downtrend",596,,,,,False,False,False,False,False
CHOLAHLDNG.NS,Cholamandalam Financial Holdings Limited,Financial Services,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,3.2,1.44,2.0,0.0,3.2,3.44,-5.49,-10.11,767040282.49,"Stage 4, downtrend",597,,,,,False,False,False,False,False
MSUMI.NS,Motherson Sumi Wiring India Limited,Automobile and Auto Components,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,3.2,1.44,2.0,0.0,3.2,3.44,-4.0,-6.07,423474445.17,"Stage 4, downtrend",598,,,,,False,False,False,False,False
MFSL.NS,Max Financial Services Limited,Financial Services,Stage 1,watchlist,weekly_watchlist,watchlist,0.0,3.07,1.38,2.0,0.0,3.07,3.38,2.08,8.61,1581114244.96,"Stage 1, stage1_not_actionable, stage1_needs_more_base",599,,,,,False,False,False,False,False
RELIGARE.NS,Religare Enterprises Limited,Financial Services,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,2.8,1.26,2.0,0.0,2.8,3.26,-1.56,-8.15,466574957.08,"Stage 4, weekly_volume_dryup, downtrend",600,,,,,False,False,False,False,False
TRENT.NS,Trent Limited,Consumer Services,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,7.11,3.2,0.0,0.0,7.11,3.2,13.27,-6.17,6859334225.22,"Stage 4, downtrend",601,,,,,False,False,False,False,False
BANKINDIA.NS,Bank of India,Financial Services,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,2.61,1.17,2.0,0.0,2.61,3.17,-1.96,28.06,1732413788.58,"Stage 3, distribution_risk",602,,,,,False,False,False,False,False
RALLIS.NS,Rallis India Limited,Chemicals,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,2.45,1.1,2.0,0.0,2.45,3.1,14.32,-1.83,109176658.26,"Stage 3, weekly_volume_dryup, distribution_risk",603,,,,,False,False,False,False,False
AHLUCONT.NS,Ahluwalia Contracts (India) Limited,Construction,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,6.85,3.08,0.0,0.0,6.85,3.08,4.86,-0.4,72625299.58,"Stage 4, volume_dryup, weekly_volume_dryup, downtrend",604,,,,,False,False,False,False,False
SUBROS.NS,Subros Limited,Automobile and Auto Components,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,2.4,1.08,2.0,0.0,2.4,3.08,0.65,-21.79,58467768.57,"Stage 3, volume_dryup, weekly_volume_dryup, distribution_risk",605,,,,,False,False,False,False,False
VMM.NS,Vishal Mega Mart Ltd.,Consumer Services,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,6.8,3.06,0.0,0.0,6.8,3.06,5.39,-9.48,1912876084.86,"Stage 3, volume_dryup, weekly_volume_dryup, distribution_risk",606,,,,,False,False,False,False,False
RAIN.NS,Rain Industries Limited,Chemicals,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,2.28,1.03,2.0,0.0,2.28,3.03,0.54,10.25,431880109.29,"Stage 3, weekly_volume_dryup, distribution_risk",607,,,,,False,False,False,False,False
DATAMATICS.NS,Datamatics Global Services Limited,Information Technology,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,6.54,2.94,0.0,0.0,6.54,2.94,11.58,-8.21,74598362.87,"Stage 4, volume_dryup, weekly_volume_dryup, downtrend",608,,,,,False,False,False,False,False
GPPL.NS,Gujarat Pipavav Port Limited,Services,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,6.47,2.91,0.0,0.0,6.47,2.91,-3.88,6.63,198821949.62,"Stage 4, downtrend",609,,,,,False,False,False,False,False
YESBANK.NS,Yes Bank Limited,Financial Services,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,2.0,0.9,2.0,0.0,2.0,2.9,-6.47,-4.46,2333183637.37,"Stage 4, downtrend",610,,,,,False,False,False,False,False
RUSTOMJEE.NS,Keystone Realtors Limited,Realty,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,6.4,2.88,0.0,0.0,6.4,2.88,-14.69,-25.5,33224310.3,"Stage 4, volume_dryup, weekly_volume_dryup, downtrend",611,,,,,False,False,False,False,False
WESTLIFE.NS,WESTLIFE FOODWORLD LIMITED,Consumer Services,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,6.4,2.88,0.0,0.0,6.4,2.88,5.54,-15.79,104978272.01,"Stage 4, volume_dryup, weekly_volume_dryup, downtrend",612,,,,,False,False,False,False,False
FCL.NS,Fineotex Chemical Limited,Chemicals,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,1.95,0.88,2.0,0.0,1.95,2.88,7.1,0.38,75012673.88,"Stage 3, distribution_risk",613,,,,,False,False,False,False,False
NYKAA.NS,FSN E-Commerce Ventures Limited,Consumer Services,Stage 3,watchlist,weekly_watchlist,watchlist,1.93,3.97,2.85,0.0,1.93,3.97,2.85,9.93,5.79,1281553013.43,"Stage 3, volume_dryup, weekly_volume_dryup, distribution_risk",614,,,,,False,False,False,False,False
FUSION.NS,Fusion Micro Finance Limited,Financial Services,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,1.79,0.81,2.0,0.0,1.79,2.81,11.92,5.93,69990160.57,"Stage 3, volume_dryup, weekly_volume_dryup, distribution_risk",615,,,,,False,False,False,False,False
DALBHARAT.NS,Dalmia Bharat Limited,Construction Materials,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,6.2,2.79,0.0,0.0,6.2,2.79,-3.67,-7.07,462164496.36,"Stage 4, downtrend",616,,,,,False,False,False,False,False
NETWORK18.NS,Network18 Media & Investments Limited,"Media, Entertainment & Publication",Stage 4,watchlist,weekly_watchlist,watchlist,0.0,6.2,2.79,0.0,0.0,6.2,2.79,-4.28,-23.71,170549449.06,"Stage 4, downtrend",617,,,,,False,False,False,False,False
PNC.NS,Pritish Nandy Communications Limited,"Media, Entertainment & Publication",Stage 4,watchlist,weekly_watchlist,watchlist,0.0,6.2,2.79,0.0,0.0,6.2,2.79,-6.94,-21.15,260813.52,"Stage 4, volume_dryup, weekly_volume_dryup, downtrend",618,,,,,False,False,False,False,False
SIGNATURE.NS,Signatureglobal (India) Ltd.,Realty,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,6.2,2.79,0.0,0.0,6.2,2.79,1.58,-14.27,331305869.45,"Stage 4, volume_dryup, weekly_volume_dryup, downtrend",619,,,,,False,False,False,False,False
BIOCON.NS,Biocon Ltd.,Healthcare,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,1.48,0.67,2.0,0.0,1.48,2.67,0.72,6.04,1347673801.66,"Stage 4, volume_dryup, downtrend",620,,,,,False,False,False,False,False
GRASIM.NS,Grasim Industries Limited,Construction Materials,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,5.79,2.61,0.0,0.0,5.79,2.61,3.9,1.95,2827722532.72,"Stage 4, volume_dryup, weekly_volume_dryup, downtrend",621,,,,,False,False,False,False,False
PSB.NS,Punjab & Sind Bank,Financial Services,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,1.2,0.54,2.0,0.0,1.2,2.54,-5.89,-9.99,44595509.29,"Stage 3, volume_dryup, weekly_volume_dryup, distribution_risk",622,,,,,False,False,False,False,False
BSOFT.NS,BIRLASOFT LIMITED,Information Technology,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,5.51,2.48,0.0,0.0,5.51,2.48,-4.07,19.14,427708518.65,"Stage 4, volume_dryup, weekly_volume_dryup, downtrend",623,,,,,False,False,False,False,False
ROSSARI.NS,Rossari Biotech Limited,Chemicals,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,0.8,0.36,2.0,0.0,0.8,2.36,3.56,-18.31,82977462.36,"Stage 4, downtrend",624,,,,,False,False,False,False,False
IKS.NS,Inventurus Knowledge Solutions Ltd.,Information Technology,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,5.2,2.34,0.0,0.0,5.2,2.34,-9.57,-0.37,315930785.23,"Stage 4, weekly_volume_dryup, downtrend",625,,,,,False,False,False,False,False
TBOTEK.NS,TBO Tek Ltd.,Consumer Services,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,5.2,2.34,0.0,0.0,5.2,2.34,-12.09,-15.64,233571885.54,"Stage 4, volume_dryup, downtrend",626,,,,,False,False,False,False,False
TEAMLEASE.NS,Teamlease Services Limited,Services,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,5.2,2.34,0.0,0.0,5.2,2.34,-11.27,-22.88,54560192.18,"Stage 4, volume_dryup, weekly_volume_dryup, downtrend",627,,,,,False,False,False,False,False
NAVNETEDUL.NS,Navneet Education Limited,"Media, Entertainment & Publication",Stage 1,watchlist,weekly_watchlist,watchlist,0.0,5.05,2.27,0.0,0.0,5.05,2.27,7.92,-1.45,31818407.66,"Stage 1, weekly_volume_dryup, stage1_not_actionable, stage1_needs_more_base",628,,,,,False,False,False,False,False
BANKBARODA.NS,Bank of Baroda,Financial Services,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,0.55,0.25,2.0,0.0,0.55,2.25,-4.51,10.0,3258306801.56,"Stage 3, distribution_risk",629,,,,,False,False,False,False,False
CENTRALBK.NS,Central Bank of India,Financial Services,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,0.49,0.22,2.0,0.0,0.49,2.22,0.49,4.44,225484493.89,"Stage 3, volume_dryup, weekly_volume_dryup, distribution_risk",630,,,,,False,False,False,False,False
TVSMOTOR.NS,TVS Motor Company Limited,Automobile and Auto Components,Stage 3,watchlist,weekly_watchlist,watchlist,0.37,0.0,0.2,2.0,0.37,0.0,2.2,0.75,2.0,3455161083.17,"Stage 3, distribution_risk",631,,,,,False,False,False,False,False
KOLTEPATIL.NS,Kolte - Patil Developers Limited,Realty,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,4.64,2.09,0.0,0.0,4.64,2.09,11.16,-4.76,176438533.83,"Stage 4, downtrend",632,,,,,False,False,False,False,False
APTUS.NS,Aptus Value Housing Finance India Limited,Financial Services,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.5,-11.05,765782345.12,"Stage 4, downtrend",633,,,,,False,False,False,False,False
ASAHIINDIA.NS,Asahi India Glass Limited,Automobile and Auto Components,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,0.0,0.0,2.0,0.0,0.0,2.0,-2.71,-3.75,160230457.07,"Stage 4, volume_dryup, weekly_volume_dryup, downtrend",634,,,,,False,False,False,False,False
BAJAJFINSV.NS,Bajaj Finserv Limited,Financial Services,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,0.0,0.0,2.0,0.0,0.0,2.0,-5.64,-8.45,2732668837.1,"Stage 4, volume_dryup, downtrend",635,,,,,False,False,False,False,False
BAJAJHLDNG.NS,Bajaj Holdings & Investment Limited,Financial Services,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.97,-12.48,555701149.62,"Stage 3, volume_dryup, weekly_volume_dryup, distribution_risk",636,,,,,False,False,False,False,False
BAJFINANCE.NS,Bajaj Finance Limited,Financial Services,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.25,-8.66,9811553731.71,"Stage 3, volume_dryup, distribution_risk",637,,,,,False,False,False,False,False
CHEMPLASTS.NS,Chemplast Sanmar Limited,Chemicals,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,0.0,0.0,2.0,0.0,0.0,2.0,-3.01,-32.11,87965687.06,"Stage 4, weekly_volume_dryup, downtrend",638,,,,,False,False,False,False,False
CHOICEIN.NS,Choice International Limited,Financial Services,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,0.0,0.0,2.0,0.0,0.0,2.0,-6.84,-6.9,542587886.51,"Stage 3, distribution_risk",639,,,,,False,False,False,False,False
CHOLAFIN.NS,Cholamandalam Investment and Finance Company Limited,Financial Services,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,0.0,0.0,2.0,0.0,0.0,2.0,-3.64,-1.11,3427455051.16,"Stage 4, downtrend",640,,,,,False,False,False,False,False
EICHERMOT.NS,Eicher Motors Limited,Automobile and Auto Components,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.37,6.23,4964299059.57,"Stage 3, distribution_risk",641,,,,,False,False,False,False,False
