ticker,Company Name,Industry,stage,daily_setup_bucket,weekly_setup_bucket,combined_bucket,daily_score,weekly_score,combined_score,industry_boost,final_daily_score,final_weekly_score,final_combined_score,rs_3m_pct,rs_6m_pct,avg_turnover_inr,notes,current_rank,prev_rank,prev_stage,prev_daily_setup_bucket,prev_weekly_setup_bucket,prev_score,rank_change,combined_score_change,new_daily_breakout,new_weekly_breakout,entered_stage_2,new_top_10,new_top_20
BHEL.NS,Bharat Heavy Electricals Limited,Capital Goods,Stage 2,watchlist,weekly_forming,watchlist,56.15,52.1,54.33,10.0,56.15,52.1,64.33,60.87,49.1,6308466031.99,"Stage 2, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup",17,10,Stage 2,watchlist,weekly_forming,69.72,-7,-5.390000000000001,False,False,False,False,False
GUJALKALI.NS,Gujarat Alkalies and Chemicals Limited,Chemicals,Stage 2,watchlist,weekly_watchlist,watchlist,17.75,34.0,25.06,5.0,17.75,34.0,30.06,50.23,37.18,139665031.84,"Stage 2, volume_dryup, weekly_volume_dryup",215,207,Stage 2,watchlist,weekly_watchlist,30.06,-8,0.0,False,False,False,False,False
SFL.NS,Sheela Foam Limited,Consumer Durables,Stage 3,watchlist,weekly_watchlist,watchlist,13.82,50.54,30.34,0.0,13.82,50.54,30.34,17.66,9.75,377029885.94,"Stage 3, weekly_vcp_ok, weekly_strong, distribution_risk",210,202,Stage 3,watchlist,weekly_watchlist,30.49,-8,-0.14999999999999858,False,False,False,False,False
TORNTPOWER.NS,Torrent Power Limited,Power,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,42.59,19.17,10.0,0.0,42.59,29.17,-1.74,18.6,811188849.08,"Stage 3, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, distribution_risk",229,221,Stage 3,watchlist,weekly_watchlist,29.36,-8,-0.18999999999999773,False,False,False,False,False
JKCEMENT.NS,J.K. Cement Ltd.,Construction Materials,Stage 4,watchlist,weekly_watchlist,watchlist,8.86,35.8,20.98,0.0,8.86,35.8,20.98,-0.27,-2.47,361900345.9,"Stage 4, weekly_vcp_ok, weekly_volume_dryup, weekly_strong, downtrend",338,330,Stage 4,watchlist,weekly_watchlist,21.84,-8,-0.8599999999999994,False,False,False,False,False
ERIS.NS,Eris Lifesciences Limited,Healthcare,Stage 3,watchlist,weekly_watchlist,watchlist,4.4,40.9,20.83,10.0,4.4,40.9,30.83,7.58,-8.22,252100082.7,"Stage 3, weekly_vcp_ok, weekly_strong, distribution_risk",203,195,Stage 3,watchlist,weekly_watchlist,31.85,-8,-1.0200000000000031,False,False,False,False,False
REDTAPE.NS,Redtape Limited,Consumer Durables,Stage 3,watchlist,weekly_watchlist,watchlist,17.48,37.5,26.49,0.0,17.48,37.5,26.49,19.93,14.12,266033114.61,"Stage 3, weekly_vcp_ok, distribution_risk",259,251,Stage 3,watchlist,weekly_watchlist,27.53,-8,-1.0400000000000027,False,False,False,False,False
IGIL.NS,International Gemmological Institute (India) Ltd.,Services,Stage 3,watchlist,weekly_watchlist,watchlist,20.26,48.02,32.75,2.0,20.26,48.02,34.75,17.2,21.68,275928481.95,"Stage 3, weekly_vcp_ok, weekly_strong, distribution_risk",166,158,Stage 3,watchlist,weekly_watchlist,36.11,-8,-1.3599999999999994,False,False,False,False,False
AADHARHFC.NS,Aadhar Housing Finance Ltd.,Financial Services,Stage 3,watchlist,weekly_watchlist,watchlist,18.2,36.99,26.66,0.0,18.2,36.99,26.66,10.11,5.8,194560733.68,"Stage 3, weekly_vcp_ok, weekly_volume_dryup, weekly_strong, distribution_risk",255,247,Stage 3,watchlist,weekly_watchlist,28.02,-8,-1.3599999999999994,False,False,False,False,False
JKPAPER.NS,JK Paper Limited,Forest Materials,Stage 3,watchlist,weekly_watchlist,watchlist,15.37,50.07,30.98,5.0,15.37,50.07,35.98,14.09,8.58,203476569.7,"Stage 3, weekly_vcp_ok, weekly_strong, distribution_risk",152,144,Stage 3,watchlist,weekly_watchlist,37.51,-8,-1.5300000000000011,False,False,False,False,False
TIIL.NS,Technocraft Industries (India) Limited,Capital Goods,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,43.0,19.35,10.0,0.0,43.0,29.35,9.09,11.95,41031431.62,"Stage 3, weekly_vcp_ok, weekly_strong, distribution_risk",227,218,Stage 3,watchlist,weekly_watchlist,29.62,-9,-0.2699999999999996,False,False,False,False,False
SJVN.NS,SJVN Limited,Power,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,41.93,18.87,10.0,0.0,41.93,28.87,6.48,3.79,307616216.81,"Stage 3, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, distribution_risk",234,225,Stage 3,watchlist,weekly_watchlist,29.19,-9,-0.3200000000000003,False,False,False,False,False
ALKEM.NS,Alkem Laboratories Limited,Healthcare,Stage 1,watchlist,weekly_watchlist,watchlist,0.0,13.04,5.87,10.0,0.0,13.04,15.87,2.51,3.9,839187653.67,"Stage 1, stage1_not_actionable, stage1_needs_more_base",427,418,Stage 3,watchlist,weekly_watchlist,16.69,-9,-0.8200000000000021,False,False,False,False,False
FACT.NS,Fertilizers and Chemicals Travancore Limited,Chemicals,Stage 3,watchlist,weekly_watchlist,watchlist,20.3,9.2,15.3,5.0,20.3,9.2,20.3,22.81,9.21,206166669.4,"Stage 3, volume_dryup, weekly_volume_dryup, distribution_risk",347,338,Stage 3,watchlist,weekly_watchlist,21.45,-9,-1.1499999999999986,False,False,False,False,False
POLYCAB.NS,Polycab India Limited,Capital Goods,Stage 2,watchlist,weekly_watchlist,watchlist,41.01,31.73,36.83,10.0,41.01,31.73,46.83,21.59,35.68,4171522248.38,"Stage 2, trend_template_ok, volume_dryup, weekly_volume_dryup",77,68,Stage 2,watchlist,weekly_watchlist,52.86,-9,-6.030000000000001,False,False,False,False,False
NAVA.NS,NAVA LIMITED,Power,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,44.0,19.8,10.0,0.0,44.0,29.8,7.44,23.58,449442092.81,"Stage 3, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, distribution_risk",219,209,Stage 3,watchlist,weekly_watchlist,30.01,-10,-0.21000000000000085,False,False,False,False,False
GRSE.NS,Garden Reach Shipbuilders & Engineers Limited,Capital Goods,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,41.5,18.68,10.0,0.0,41.5,28.68,13.38,3.59,4153332080.05,"Stage 3, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, distribution_risk",237,227,Stage 3,watchlist,weekly_watchlist,29.09,-10,-0.41000000000000014,False,False,False,False,False
JBCHEPHARM.NS,JB Chemicals & Pharmaceuticals Limited,Healthcare,Stage 2,watchlist,weekly_watchlist,watchlist,38.73,26.55,33.25,10.0,38.73,26.55,43.25,10.63,30.9,727353114.26,"Stage 2, trend_template_ok",98,88,Stage 2,watchlist,weekly_watchlist,47.47,-10,-4.219999999999999,False,False,False,False,False
WAAREEENER.NS,Waaree Energies Ltd.,Capital Goods,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,42.61,19.17,10.0,0.0,42.61,29.17,21.96,6.17,3652372603.27,"Stage 3, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, distribution_risk",228,217,Stage 1,watchlist,weekly_watchlist,29.63,-11,-0.4599999999999973,False,False,False,False,False
FINEORG.NS,Fine Organic Industries Limited,Chemicals,Stage 3,watchlist,weekly_watchlist,watchlist,13.52,0.0,7.44,5.0,13.52,0.0,12.44,0.01,10.54,53355077.43,"Stage 3, weekly_volume_dryup, distribution_risk",493,482,Stage 3,watchlist,weekly_watchlist,13.33,-11,-0.8900000000000006,False,False,False,False,False
CANFINHOME.NS,Can Fin Homes Limited,Financial Services,Stage 1,watchlist,weekly_watchlist,watchlist,17.83,10.76,14.65,0.0,17.83,10.76,14.65,2.4,5.18,123668569.5,"Stage 1, volume_dryup, weekly_volume_dryup, stage1_not_actionable, stage1_needs_more_base",447,436,Stage 1,watchlist,weekly_watchlist,15.59,-11,-0.9399999999999995,False,False,False,False,False
SHANTIGEAR.NS,Shanthi Gears Limited,Capital Goods,Stage 3,watchlist,weekly_watchlist,watchlist,5.02,40.79,21.12,10.0,5.02,40.79,31.12,5.69,4.17,8221336.07,"Stage 3, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, distribution_risk",201,190,Stage 3,watchlist,weekly_watchlist,32.28,-11,-1.1600000000000001,False,False,False,False,False
NH.NS,Narayana Hrudayalaya Ltd.,Healthcare,Stage 3,watchlist,weekly_watchlist,watchlist,12.67,17.84,15.0,10.0,12.67,17.84,25.0,10.9,7.53,817644065.01,"Stage 3, distribution_risk",283,272,Stage 3,watchlist,weekly_watchlist,26.39,-11,-1.3900000000000006,False,False,False,False,False
JINDWORLD.NS,Jindal Worldwide Limited,Textiles,Stage 3,watchlist,weekly_watchlist,watchlist,15.27,50.87,31.29,5.0,15.27,50.87,36.29,28.47,2.19,172142806.76,"Stage 3, weekly_vcp_ok, weekly_strong, distribution_risk",148,137,Stage 3,watchlist,weekly_watchlist,39.38,-11,-3.0900000000000034,False,False,False,False,False
ELECON.NS,Elecon Engineering Company Limited,Capital Goods,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,43.55,19.6,10.0,0.0,43.55,29.6,27.27,10.2,492421068.56,"Stage 3, weekly_vcp_ok, weekly_volume_dryup, weekly_strong, distribution_risk",223,211,Stage 3,watchlist,weekly_watchlist,29.8,-12,-0.1999999999999993,False,False,False,False,False
ITC.NS,ITC Limited,Fast Moving Consumer Goods,Stage 4,watchlist,weekly_watchlist,watchlist,9.69,35.8,21.44,2.0,9.69,35.8,23.44,-1.72,-17.53,5744357907.16,"Stage 4, weekly_vcp_ok, weekly_volume_dryup, weekly_strong, downtrend",302,290,Stage 4,watchlist,weekly_watchlist,24.24,-12,-0.7999999999999972,False,False,False,False,False
PETRONET.NS,Petronet LNG Limited,"Oil, Gas & Consumable Fuels",Stage 3,watchlist,weekly_watchlist,watchlist,17.48,7.0,12.76,2.0,17.48,7.0,14.76,-6.65,8.65,927127105.29,"Stage 3, volume_dryup, weekly_volume_dryup, distribution_risk",446,434,Stage 3,watchlist,weekly_watchlist,15.85,-12,-1.0899999999999999,False,False,False,False,False
SAMMAANCAP.NS,Sammaan Capital Ltd.,Financial Services,Stage 3,watchlist,weekly_watchlist,watchlist,21.72,44.54,31.99,0.0,21.72,44.54,31.99,23.44,23.99,3778487907.96,"Stage 3, weekly_vcp_ok, weekly_strong, distribution_risk",195,183,Stage 3,watchlist,weekly_watchlist,33.39,-12,-1.4000000000000021,False,False,False,False,False
SUNFLAG.NS,Sunflag Iron And Steel Company Limited,Metals & Mining,Stage 2,watchlist,weekly_watchlist,watchlist,22.12,27.2,24.41,10.0,22.12,27.2,34.41,58.31,56.93,740768326.14,"Stage 2, volume_dryup, weekly_volume_dryup",167,155,Stage 2,watchlist,weekly_watchlist,36.2,-12,-1.7900000000000063,False,False,False,False,False
HOMEFIRST.NS,Home First Finance Company India Limited,Financial Services,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,6.53,2.94,0.0,0.0,6.53,2.94,-2.67,5.99,267080448.29,"Stage 4, volume_dryup, weekly_volume_dryup, downtrend",688,676,Stage 4,watchlist,weekly_watchlist,4.92,-12,-1.98,False,False,False,False,False
MTARTECH.NS,Mtar Technologies Limited,Capital Goods,Stage 2,watchlist,weekly_watchlist,watchlist,36.58,22.4,30.2,10.0,36.58,22.4,40.2,99.96,194.21,14450042219.92,"Stage 2, trend_template_ok",116,104,Stage 2,watchlist,weekly_watchlist,44.21,-12,-4.009999999999998,False,False,False,False,False
ABB.NS,ABB India Limited,Capital Goods,Stage 2,watchlist,weekly_watchlist,watchlist,37.07,29.57,33.7,10.0,37.07,29.57,43.7,23.09,44.57,3533556687.55,"Stage 2, trend_template_ok",95,83,Stage 2,watchlist,weekly_watchlist,48.83,-12,-5.1299999999999955,False,False,False,False,False
SHILPAMED.NS,Shilpa Medicare Limited,Healthcare,Stage 2,watchlist,weekly_breakout,watchlist,20.0,65.8,40.61,10.0,20.0,65.8,50.61,54.98,52.51,614627595.97,"Stage 2, weekly_vcp_ok, weekly_strong",66,54,Stage 2,watchlist,weekly_breakout,56.2,-12,-5.590000000000003,False,False,False,False,False
TATACHEM.NS,Tata Chemicals Limited,Chemicals,Stage 3,watchlist,weekly_watchlist,watchlist,15.83,9.13,12.82,5.0,15.83,9.13,17.82,10.54,0.74,954498829.86,"Stage 3, volume_dryup, weekly_volume_dryup, distribution_risk",395,382,Stage 3,watchlist,weekly_watchlist,18.6,-13,-0.7800000000000011,False,False,False,False,False
IFBIND.NS,IFB Industries Limited,Consumer Durables,Stage 3,watchlist,weekly_watchlist,watchlist,15.5,16.36,15.89,0.0,15.5,16.36,15.89,20.59,-16.97,348066195.83,"Stage 3, distribution_risk",425,412,Stage 3,watchlist,weekly_watchlist,16.93,-13,-1.0399999999999991,False,False,False,False,False
JTLIND.NS,JTL INDUSTRIES LIMITED,Capital Goods,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,8.1,3.65,10.0,0.0,8.1,13.65,12.87,8.12,240283998.3,"Stage 3, volume_dryup, weekly_volume_dryup, distribution_risk",464,451,Stage 3,watchlist,weekly_watchlist,14.8,-13,-1.1500000000000004,False,False,False,False,False
ANGELONE.NS,Angel One Limited,Financial Services,Stage 2,watchlist,weekly_watchlist,watchlist,37.74,32.58,35.42,0.0,37.74,32.58,35.42,43.8,33.96,2732782634.38,"Stage 2, trend_template_ok, weekly_volume_dryup",156,143,Stage 2,watchlist,weekly_watchlist,37.57,-13,-2.1499999999999986,False,False,False,False,False
AJANTPHARM.NS,Ajanta Pharma Limited,Healthcare,Stage 2,watchlist,weekly_watchlist,watchlist,37.52,19.98,29.63,10.0,37.52,19.98,39.63,5.04,26.74,519630584.9,Stage 2,120,107,Stage 2,watchlist,weekly_watchlist,43.86,-13,-4.229999999999997,False,False,False,False,False
MAHABANK.NS,Bank of Maharashtra,Financial Services,Stage 2,forming_vcp,weekly_watchlist,watchlist,60.89,23.32,43.98,0.0,60.89,23.32,43.98,10.66,42.51,1208919203.03,"Stage 2, trend_template_ok, daily_vcp_ok, volume_dryup, weekly_volume_dryup",90,77,Stage 2,forming_vcp,weekly_watchlist,50.42,-13,-6.440000000000005,False,False,False,False,False
TASTYBITE.NS,Tasty Bite Eatables Limited,Fast Moving Consumer Goods,Stage 3,watchlist,weekly_watchlist,watchlist,6.29,40.14,21.52,2.0,6.29,40.14,23.52,6.8,-3.38,49958043.23,"Stage 3, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, distribution_risk",301,287,Stage 3,watchlist,weekly_watchlist,24.47,-14,-0.9499999999999993,False,False,False,False,False
TBOTEK.NS,TBO Tek Ltd.,Consumer Services,Stage 3,watchlist,weekly_watchlist,watchlist,15.15,9.2,12.47,0.0,15.15,9.2,12.47,3.67,-17.21,97818539.23,"Stage 3, volume_dryup, weekly_volume_dryup, distribution_risk",492,478,Stage 3,watchlist,weekly_watchlist,13.56,-14,-1.0899999999999999,False,False,False,False,False
INDHOTEL.NS,The Indian Hotels Company Limited,Consumer Services,Stage 3,watchlist,weekly_watchlist,watchlist,16.95,10.49,14.04,0.0,16.95,10.49,14.04,3.01,-2.08,1718292441.35,"Stage 3, distribution_risk",456,442,Stage 3,watchlist,weekly_watchlist,15.18,-14,-1.1400000000000006,False,False,False,False,False
JBMA.NS,JBM Auto Ltd.,Automobile and Auto Components,Stage 3,watchlist,weekly_watchlist,watchlist,23.12,9.8,17.13,2.0,23.12,9.8,19.13,23.41,14.58,1209442093.85,"Stage 3, volume_dryup, weekly_volume_dryup, distribution_risk",369,355,Stage 3,watchlist,weekly_watchlist,20.33,-14,-1.1999999999999993,False,False,False,False,False
CGCL.NS,Capri Global Capital Limited,Financial Services,Stage 3,watchlist,weekly_watchlist,watchlist,19.85,47.35,32.23,0.0,19.85,47.35,32.23,24.64,14.9,689534466.79,"Stage 3, weekly_vcp_ok, weekly_strong, distribution_risk",192,178,Stage 3,watchlist,weekly_watchlist,33.59,-14,-1.3600000000000065,False,False,False,False,False
GRASIM.NS,Grasim Industries Limited,Construction Materials,Stage 2,watchlist,weekly_watchlist,watchlist,18.26,23.08,20.43,0.0,18.26,23.08,20.43,15.82,23.0,3222099869.33,Stage 2,343,329,Stage 2,watchlist,weekly_watchlist,22.01,-14,-1.5800000000000018,False,False,False,False,False
FLUOROCHEM.NS,Gujarat Fluorochemicals Limited,Chemicals,Stage 3,watchlist,weekly_watchlist,watchlist,19.44,50.42,33.38,5.0,19.44,50.42,38.38,11.39,14.77,489555753.04,"Stage 3, weekly_vcp_ok, weekly_volume_dryup, weekly_strong, distribution_risk",129,115,Stage 3,watchlist,weekly_watchlist,41.26,-14,-2.8799999999999955,False,False,False,False,False
KSB.NS,Ksb Limited,Capital Goods,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,41.9,18.86,10.0,0.0,41.9,28.86,6.75,14.2,127901636.86,"Stage 3, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, distribution_risk",235,220,Stage 3,watchlist,weekly_watchlist,29.53,-15,-0.6700000000000017,False,False,False,False,False
ADANIPORTS.NS,Adani Ports and Special Economic Zone Limited,Services,Stage 2,watchlist,weekly_watchlist,watchlist,40.37,30.1,35.75,2.0,40.37,30.1,37.75,24.7,28.34,5448431308.78,"Stage 2, trend_template_ok, volume_dryup, weekly_volume_dryup",134,119,Stage 2,watchlist,weekly_watchlist,41.0,-15,-3.25,False,False,False,False,False
LINDEINDIA.NS,Linde India Limited,Chemicals,Stage 2,watchlist,weekly_watchlist,watchlist,42.51,18.19,31.57,5.0,42.51,18.19,36.57,10.86,27.07,450282557.05,"Stage 2, daily_vcp_ok, volume_dryup, weekly_volume_dryup",145,130,Stage 2,watchlist,weekly_watchlist,39.92,-15,-3.3500000000000014,False,False,False,False,False
PRICOLLTD.NS,Pricol Limited,Automobile and Auto Components,Stage 1,watchlist,weekly_watchlist,watchlist,11.99,41.8,25.4,2.0,11.99,41.8,27.4,-0.9,-0.06,778122963.54,"Stage 1, weekly_vcp_ok, volume_dryup, weekly_strong, stage1_not_actionable, stage1_needs_more_base",247,231,Stage 1,watchlist,weekly_watchlist,28.91,-16,-1.5100000000000016,False,False,False,False,False
GMRAIRPORT.NS,GMR Airports Ltd.,Services,Stage 1,watchlist,weekly_watchlist,watchlist,17.06,42.18,28.36,2.0,17.06,42.18,30.36,2.95,0.9,1977856546.35,"Stage 1, weekly_vcp_ok, weekly_strong, stage1_not_actionable, stage1_needs_more_base",209,193,Stage 3,watchlist,weekly_watchlist,31.93,-16,-1.5700000000000003,False,False,False,False,False
CDSL.NS,Central Depository Services (India) Ltd.,Financial Services,Stage 4,watchlist,weekly_watchlist,watchlist,11.89,4.0,8.34,0.0,11.89,4.0,8.34,1.8,-15.28,2429432998.13,"Stage 4, volume_dryup, weekly_volume_dryup, downtrend",579,563,Stage 4,watchlist,weekly_watchlist,10.01,-16,-1.67,False,False,False,False,False
BSE.NS,BSE Ltd.,Financial Services,Stage 2,watchlist,weekly_watchlist,watchlist,56.39,23.6,41.63,0.0,56.39,23.6,41.63,53.22,48.76,17237396079.7,"Stage 2, trend_template_ok, weekly_volume_dryup",106,90,Stage 2,watchlist,weekly_watchlist,46.75,-16,-5.119999999999997,False,False,False,False,False
HEG.NS,HEG Limited,Capital Goods,Stage 3,watchlist,weekly_watchlist,watchlist,1.91,41.71,19.82,10.0,1.91,41.71,29.82,4.12,14.95,732139465.3,"Stage 3, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, distribution_risk",218,201,Stage 3,watchlist,weekly_watchlist,30.55,-17,-0.7300000000000004,False,False,False,False,False
MASTEK.NS,Mastek Limited,Information Technology,Stage 3,watchlist,weekly_watchlist,watchlist,15.1,6.0,11.0,0.0,15.1,6.0,11.0,11.98,-15.27,88420303.82,"Stage 3, volume_dryup, weekly_volume_dryup, distribution_risk",530,513,Stage 3,watchlist,weekly_watchlist,11.78,-17,-0.7799999999999994,False,False,False,False,False
NHPC.NS,NHPC Limited,Power,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,42.0,18.9,10.0,0.0,42.0,28.9,9.97,12.06,1177561282.33,"Stage 3, weekly_vcp_ok, weekly_volume_dryup, weekly_strong, distribution_risk",233,216,Stage 3,watchlist,weekly_watchlist,29.68,-17,-0.7800000000000011,False,False,False,False,False
MANKIND.NS,Mankind Pharma Limited,Healthcare,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,50.63,22.78,10.0,0.0,50.63,32.78,15.66,12.64,2228453640.42,"Stage 3, weekly_vcp_ok, weekly_strong, distribution_risk",187,170,Stage 3,watchlist,weekly_watchlist,34.59,-17,-1.8100000000000023,False,False,False,False,False
NESCO.NS,Nesco Limited,Services,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,40.76,18.34,2.0,0.0,40.76,20.34,10.51,-0.91,61098043.51,"Stage 3, weekly_vcp_ok, weekly_volume_dryup, weekly_strong, distribution_risk",344,327,Stage 3,watchlist,weekly_watchlist,22.23,-17,-1.8900000000000006,False,False,False,False,False
POONAWALLA.NS,Poonawalla Fincorp Limited,Financial Services,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,6.2,2.79,0.0,0.0,6.2,2.79,-7.47,-5.83,880331238.88,"Stage 4, volume_dryup, weekly_volume_dryup, downtrend",695,678,Stage 4,watchlist,weekly_watchlist,4.79,-17,-2.0,False,False,False,False,False
DCBBANK.NS,DCB Bank Limited,Financial Services,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,5.15,2.32,0.0,0.0,5.15,2.32,-0.56,4.02,256671103.12,"Stage 3, volume_dryup, weekly_volume_dryup, distribution_risk",699,682,Stage 3,watchlist,weekly_watchlist,4.53,-17,-2.2100000000000004,False,False,False,False,False
J&KBANK.NS,The Jammu & Kashmir Bank Limited,Financial Services,Stage 2,watchlist,weekly_watchlist,watchlist,38.82,30.14,34.91,0.0,38.82,30.14,34.91,34.26,43.09,640921301.63,"Stage 2, trend_template_ok, volume_dryup, weekly_volume_dryup",162,145,Stage 2,watchlist,weekly_watchlist,37.43,-17,-2.520000000000003,False,False,False,False,False
JSWSTEEL.NS,JSW Steel Limited,Metals & Mining,Stage 2,forming_vcp,weekly_watchlist,watchlist,55.37,27.94,43.03,10.0,55.37,27.94,53.03,9.5,21.89,2394345168.48,"Stage 2, trend_template_ok, daily_vcp_ok, volume_dryup",57,40,Stage 2,watchlist,weekly_watchlist,59.15,-17,-6.119999999999997,False,False,False,False,False
ABSLAMC.NS,Aditya Birla Sun Life AMC Limited,Financial Services,Stage 2,watchlist,weekly_forming,watchlist,39.62,64.73,50.92,0.0,39.62,64.73,50.92,19.86,49.39,409647996.81,"Stage 2, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong",65,48,Stage 2,watchlist,weekly_near_pivot,57.12,-17,-6.199999999999996,False,False,False,False,False
LAOPALA.NS,La Opala RG Limited,Consumer Durables,Stage 4,watchlist,weekly_watchlist,watchlist,0.0,35.8,16.11,0.0,0.0,35.8,16.11,-8.67,-13.8,14786984.35,"Stage 4, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, downtrend",415,397,Stage 3,watchlist,weekly_watchlist,17.91,-18,-1.8000000000000007,False,False,False,False,False
APTUS.NS,Aptus Value Housing Finance India Limited,Financial Services,Stage 3,watchlist,weekly_watchlist,watchlist,0.0,5.35,2.41,0.0,0.0,5.35,2.41,14.19,3.29,558989069.45,"Stage 3, volume_dryup, weekly_volume_dryup, distribution_risk",698,680,Stage 3,watchlist,weekly_watchlist,4.65,-18,-2.24,False,False,False,False,False
