ticker,Company Name,Industry,stage,rs_3m_pct,rs_6m_pct,avg_turnover_inr,notes,weekly_setup_bucket,weekly_score,final_weekly_score,weekly_pivot,weekly_breakout_distance_pct,weekly_contraction_depths_pct,weekly_contraction_durations,weekly_contraction_score,weekly_base_duration_weeks,weekly_vcp_quality
FSL.NS,Firstsource Solutions Limited,Services,Stage 3,11.1,-19.53,581633869.14,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,6.0,7.0,282.05,-13.85,[42.34],[10],0.0,10.0,weak
ATUL.NS,Atul Limited,Chemicals,Stage 1,4.73,18.66,118624300.17,"Stage 1, volume_dryup, stage1_not_actionable, stage1_needs_more_base",weekly_watchlist,4.34,6.84,7187.56,-8.4,[13.42],[5],0.0,5.0,weak
RECLTD.NS,REC Limited,Financial Services,Stage 3,7.78,13.4,1818323835.97,"Stage 3, distribution_risk",weekly_watchlist,5.72,6.72,388.13,-8.14,[19.6],[8],0.0,8.0,weak
IDFCFIRSTB.NS,IDFC First Bank Limited,Financial Services,Stage 1,22.88,1.77,2049519710.22,"Stage 1, stage1_not_actionable, stage1_needs_more_base",weekly_watchlist,5.66,6.66,73.21,5.86,[32.61],[6],0.0,6.0,weak
GRAVITA.NS,Gravita India Limited,Metals & Mining,Stage 3,18.35,-2.18,245899824.06,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,4.02,6.52,1849.53,-10.04,[28.17],[7],0.0,7.0,weak
KOTAKBANK.NS,Kotak Mahindra Bank Limited,Financial Services,Stage 1,9.76,1.28,5526108889.9,"Stage 1, stage1_not_actionable, stage1_needs_more_base",weekly_watchlist,5.5,6.5,395.15,3.21,[20.56],[7],0.0,7.0,weak
ELECTCAST.NS,Electrosteel Castings Limited,Capital Goods,Stage 3,10.51,15.65,249104429.94,"Stage 3, distribution_risk",weekly_watchlist,1.42,6.42,96.07,-19.56,[24.49],[4],0.0,4.0,weak
DALBHARAT.NS,Dalmia Bharat Limited,Construction Materials,Stage 4,-7.59,-6.37,473515840.26,"Stage 4, downtrend",weekly_watchlist,6.2,6.2,2263.95,-24.49,"[22.42, 24.01]","[12, 9]",0.1,27.0,weak
VESUVIUS.NS,Vesuvius India Limited,Capital Goods,Stage 3,-5.48,3.99,24881554.22,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,1.2,6.2,542.45,-15.43,[29.22],[6],0.0,6.0,weak
VSTTILLERS.NS,V.S.T Tillers Tractors Limited,Capital Goods,Stage 3,-8.06,-11.91,47992300.81,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,1.2,6.2,5363.03,-14.3,[25.82],[6],0.0,6.0,weak
RHIM.NS,RHI MAGNESITA INDIA LIMITED,Capital Goods,Stage 3,0.31,-6.34,425886890.91,"Stage 3, distribution_risk",weekly_watchlist,1.2,6.2,426.7,-11.27,[34.06],[6],0.0,6.0,weak
OIL.NS,Oil India Limited,"Oil, Gas & Consumable Fuels",Stage 3,-9.3,12.96,1980927976.25,"Stage 3, distribution_risk",weekly_watchlist,5.17,6.17,531.93,-21.11,[11.48],[9],0.0,9.0,weak
CHEMPLASTS.NS,Chemplast Sanmar Limited,Chemicals,Stage 3,-22.94,-14.09,133300149.81,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,3.6,6.1,256.9,-20.31,[26.42],[8],0.0,8.0,weak
AUROPHARMA.NS,Aurobindo Pharma Limited,Healthcare,Stage 3,8.64,26.75,1890621490.62,"Stage 3, distribution_risk",weekly_watchlist,3.54,6.04,1552.71,-10.05,[12.97],[5],0.0,5.0,weak
KPITTECH.NS,KPIT Technologies Limited,Information Technology,Stage 3,19.2,-31.15,1121648729.81,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,6.0,6.0,827.45,-8.57,[49.6],[10],0.0,10.0,weak
RELIANCE.NS,Reliance Industries Limited,"Oil, Gas & Consumable Fuels",Stage 3,-4.82,-6.64,21729048237.43,"Stage 3, distribution_risk",weekly_watchlist,4.8,5.8,1469.19,-9.56,[13.39],[9],0.0,9.0,weak
SUNTV.NS,Sun TV Network Limited,"Media, Entertainment & Publication",Stage 3,-7.14,0.59,274173506.87,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,4.8,5.8,661.86,-21.46,[25.94],[9],0.0,9.0,weak
SPLPETRO.NS,Supreme Petrochem Limited,Chemicals,Stage 3,5.52,15.12,35559229.38,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,3.26,5.76,848.48,-17.09,[32.78],[6],0.0,6.0,weak
CENTURYPLY.NS,Century Plyboards (India) Limited,Consumer Durables,Stage 1,15.93,-2.88,118188667.38,"Stage 1, volume_dryup, stage1_not_actionable, stage1_needs_more_base",weekly_watchlist,5.71,5.71,835.95,-10.05,[28.0],[7],0.0,7.0,weak
FDC.NS,FDC Limited,Healthcare,Stage 3,8.39,-1.48,253308107.4,"Stage 3, distribution_risk",weekly_watchlist,3.09,5.59,440.22,-12.71,[21.66],[7],0.0,7.0,weak
ROLEXRINGS.NS,Rolex Rings Limited,Automobile and Auto Components,Stage 3,20.0,13.35,149984032.27,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,4.53,5.53,176.31,-20.04,[27.56],[6],0.0,6.0,weak
SUDARSCHEM.NS,Sudarshan Chemical Industries Limited,Chemicals,Stage 3,8.37,-2.09,336870952.44,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,3.03,5.53,1131.88,-19.95,[27.21],[7],0.0,7.0,weak
ALLCARGO.NS,Allcargo Logistics Limited,Services,Stage 4,20.77,-15.63,27505934.72,"Stage 4, volume_dryup, downtrend",weekly_watchlist,4.51,5.51,9.96,-9.01,[80.33],[20],0.0,20.0,weak
HEMIPROP.NS,Hemisphere Properties India Limited,Realty,Stage 1,9.68,13.09,82988531.95,"Stage 1, volume_dryup, stage1_not_actionable, stage1_needs_more_base",weekly_watchlist,5.48,5.48,164.14,-13.55,[24.1],[6],0.0,6.0,weak
MAZDOCK.NS,Mazagon Dock Shipbuilders Limited,Capital Goods,Stage 3,5.3,8.26,1647112919.31,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,0.16,5.16,2814.92,-12.35,[19.63],[4],0.0,4.0,weak
NAVNETEDUL.NS,Navneet Education Limited,"Media, Entertainment & Publication",Stage 3,9.99,7.33,27328444.18,"Stage 3, distribution_risk",weekly_watchlist,4.13,5.13,161.15,-13.65,[26.76],[7],0.0,7.0,weak
GESHIP.NS,The Great Eastern Shipping Company Limited,Services,Stage 3,3.49,37.29,1555925492.67,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,4.08,5.08,1788.87,-20.7,[12.52],[5],0.0,5.0,weak
SHARDACROP.NS,Sharda Cropchem Limited,Chemicals,Stage 3,-8.07,9.44,256274668.79,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,2.54,5.04,1240.97,-26.28,[35.47],[7],0.0,7.0,weak
CESC.NS,CESC Limited,Power,Stage 3,9.52,8.88,399063978.84,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,0.0,5.0,204.86,-15.91,[22.28],[3],0.0,3.0,weak
ESCORTS.NS,Escorts Kubota Limited,Capital Goods,Stage 4,-8.03,-14.69,452754066.74,"Stage 4, downtrend",weekly_watchlist,0.0,5.0,3413.96,-17.11,[29.66],[7],0.0,7.0,weak
NTPC.NS,NTPC Limited,Power,Stage 3,-7.53,17.8,4619266091.62,"Stage 3, distribution_risk",weekly_watchlist,0.0,5.0,415.13,-14.35,[10.77],[3],0.0,3.0,weak
RTNPOWER.NS,RattanIndia Power Limited,Power,Stage 3,17.07,5.62,163042186.93,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,0.0,5.0,10.61,-11.11,[15.68],[3],0.0,3.0,weak
GMMPFAUDLR.NS,GMM Pfaudler Limited,Capital Goods,Stage 4,-9.86,-18.55,160517853.02,"Stage 4, downtrend",weekly_watchlist,0.0,5.0,943.8,-16.93,[24.54],[8],0.0,8.0,weak
KAYNES.NS,Kaynes Technology India Limited,Capital Goods,Stage 3,-11.13,-17.91,3521587574.33,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,0.0,5.0,4538.6,-29.99,[34.01],[2],0.0,2.0,weak
BALMLAWRIE.NS,Balmer Lawrie & Company Limited,Diversified,Stage 3,13.08,12.14,30027146.31,"Stage 3, distribution_risk",weekly_watchlist,4.92,4.92,199.85,-9.2,[17.8],[7],0.0,7.0,weak
GHCL.NS,GHCL Limited,Chemicals,Stage 3,-0.77,-13.68,171783736.84,"Stage 3, distribution_risk",weekly_watchlist,2.4,4.9,549.96,-17.52,[26.23],[7],0.0,7.0,weak
HAPPSTMNDS.NS,Happiest Minds Technologies Limited,Information Technology,Stage 3,-7.15,-20.58,329980696.04,"Stage 3, distribution_risk",weekly_watchlist,4.8,4.8,404.71,-12.95,[23.46],[9],0.0,9.0,weak
SAGILITY.NS,Sagility Ltd.,Information Technology,Stage 3,5.54,-12.15,523602893.98,"Stage 3, distribution_risk",weekly_watchlist,4.8,4.8,45.48,-12.14,[34.01],[9],0.0,9.0,weak
FUSION.NS,Fusion Micro Finance Limited,Financial Services,Stage 3,15.41,22.59,73502610.34,"Stage 3, distribution_risk",weekly_watchlist,3.8,4.8,225.16,-19.45,[33.71],[5],0.0,5.0,weak
GODREJIND.NS,Godrej Industries Limited,Diversified,Stage 3,22.94,11.97,125913493.76,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,4.69,4.69,1262.86,-15.98,[29.99],[6],0.0,6.0,weak
CRISIL.NS,CRISIL Limited,Financial Services,Stage 3,1.32,-1.73,162076676.76,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,3.6,4.6,4462.45,-9.44,[23.79],[8],0.0,8.0,weak
M&MFIN.NS,Mahindra & Mahindra Financial Services Limited,Financial Services,Stage 3,-7.3,-6.35,607325052.39,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,3.6,4.6,341.6,-12.81,[31.31],[8],0.0,8.0,weak
MUTHOOTFIN.NS,Muthoot Finance Limited,Financial Services,Stage 3,-5.49,-9.19,2170249130.07,"Stage 3, distribution_risk",weekly_watchlist,3.6,4.6,3647.66,-13.18,[26.69],[8],0.0,8.0,weak
ONESOURCE.NS,Onesource Specialty Pharma Ltd.,Healthcare,Stage 1,6.63,5.43,410237877.6,"Stage 1, volume_dryup, stage1_not_actionable, stage1_needs_more_base",weekly_watchlist,2.01,4.51,1917.8,-16.58,[42.05],[4],0.0,4.0,weak
RESPONIND.NS,Responsive Industries Limited,Consumer Durables,Stage 3,9.37,-1.01,52755719.4,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,4.44,4.44,217.43,-18.67,[42.02],[8],0.0,8.0,weak
DBREALTY.NS,D B Realty Limited,Realty,Stage 3,16.06,4.24,104048401.82,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,4.43,4.43,148.56,-22.27,[39.05],[7],0.0,7.0,weak
HATSUN.NS,Hatsun Agro Product Limited,Fast Moving Consumer Goods,Stage 1,-4.06,-2.61,22068902.53,"Stage 1, volume_dryup, stage1_not_actionable, stage1_needs_more_base",weekly_watchlist,4.4,4.4,1014.79,-10.41,[12.01],[7],0.0,7.0,weak
JINDALSTEL.NS,Jindal Steel & Power Limited,Metals & Mining,Stage 3,0.09,18.31,1163164454.36,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,1.84,4.34,1308.49,-12.89,[14.02],[5],0.0,5.0,weak
SOBHA.NS,Sobha Limited,Realty,Stage 3,11.5,6.9,115063605.56,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,4.24,4.24,1579.76,-11.57,[27.7],[7],0.0,7.0,weak
MANINFRA.NS,Man Infraconstruction Limited,Construction,Stage 3,22.0,-4.99,229744028.03,"Stage 3, distribution_risk",weekly_watchlist,4.1,4.1,138.09,-17.98,[38.71],[7],0.0,7.0,weak
UBL.NS,United Breweries Limited,Fast Moving Consumer Goods,Stage 4,-17.89,-11.37,189007517.16,"Stage 4, volume_dryup, downtrend",weekly_watchlist,4.0,4.0,1782.21,-25.05,[24.02],[13],0.0,13.0,weak
UPL.NS,UPL Limited,Chemicals,Stage 3,0.56,-10.18,1116112037.64,"Stage 3, distribution_risk",weekly_watchlist,1.2,3.7,683.79,-10.01,[26.78],[6],0.0,6.0,weak
GALAXYSURF.NS,Galaxy Surfactants Limited,Chemicals,Stage 3,-0.44,-1.53,19182263.44,"Stage 3, distribution_risk",weekly_watchlist,1.2,3.7,1963.43,-8.53,[26.73],[6],0.0,6.0,weak
RALLIS.NS,Rallis India Limited,Chemicals,Stage 3,-2.33,-4.28,89400727.91,"Stage 3, distribution_risk",weekly_watchlist,1.2,3.7,279.91,-18.06,[27.78],[6],0.0,6.0,weak
PURVA.NS,Puravankara Limited,Realty,Stage 3,18.18,-5.52,42875484.27,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,3.67,3.67,250.34,-14.22,[43.22],[7],0.0,7.0,weak
JUBLFOOD.NS,Jubilant Foodworks Limited,Consumer Services,Stage 3,-10.01,-19.86,2450361583.7,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,3.6,3.6,499.62,-15.27,[28.9],[8],0.0,8.0,weak
EMUDHRA.NS,eMudhra Limited,Information Technology,Stage 3,10.81,-17.11,27229906.06,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,3.6,3.6,547.45,-15.48,[38.29],[8],0.0,8.0,weak
HEIDELBERG.NS,HeidelbergCement India Limited,Construction Materials,Stage 3,1.24,-5.69,22962126.28,"Stage 3, distribution_risk",weekly_watchlist,3.6,3.6,166.0,-8.37,[24.8],[8],0.0,8.0,weak
CONCOR.NS,Container Corporation of India Limited,Services,Stage 3,1.48,-0.13,914573566.54,"Stage 3, distribution_risk",weekly_watchlist,2.54,3.54,537.94,-13.87,[21.28],[7],0.0,7.0,weak
NCC.NS,NCC Limited,Construction,Stage 3,7.3,2.78,269467785.86,"Stage 3, distribution_risk",weekly_watchlist,3.41,3.41,172.07,-11.13,[19.74],[7],0.0,7.0,weak
JKTYRE.NS,JK Tyre & Industries Limited,Automobile and Auto Components,Stage 3,-7.98,-7.32,724496157.92,"Stage 3, distribution_risk",weekly_watchlist,2.4,3.4,442.27,-12.46,[38.45],[7],0.0,7.0,weak
VRLLOG.NS,VRL Logistics Limited,Services,Stage 3,-7.86,-2.19,41911171.49,"Stage 3, distribution_risk",weekly_watchlist,2.4,3.4,280.49,-14.77,[25.62],[7],0.0,7.0,weak
BLUEDART.NS,Blue Dart Express Limited,Services,Stage 3,-5.92,-2.77,62881115.76,"Stage 3, distribution_risk",weekly_watchlist,2.4,3.4,5785.61,-16.44,[21.02],[7],0.0,7.0,weak
BIRLACORPN.NS,Birla Corporation Limited,Construction Materials,Stage 3,26.5,5.37,48482120.66,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,3.19,3.19,1105.38,-9.6,[31.04],[5],0.0,5.0,weak
TATASTEEL.NS,Tata Steel Limited,Metals & Mining,Stage 3,6.5,23.97,6174249056.78,"Stage 3, distribution_risk",weekly_watchlist,0.65,3.15,220.25,-11.01,[16.26],[3],0.0,3.0,weak
HINDUNILVR.NS,Hindustan Unilever Limited,Fast Moving Consumer Goods,Stage 3,0.6,4.91,4843647029.69,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,2.95,2.95,2412.21,-8.8,[18.43],[7],0.0,7.0,weak
AMBER.NS,Amber Enterprises India Limited,Consumer Durables,Stage 1,19.12,25.47,3151127921.43,"Stage 1, stage1_not_actionable, stage1_needs_more_base",weekly_watchlist,2.86,2.86,8989.7,-13.12,[22.69],[2],0.0,2.0,weak
SARDAEN.NS,Sarda Energy & Minerals Limited,Metals & Mining,Stage 3,3.07,9.96,283794965.76,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,0.1,2.6,625.09,-16.25,[18.75],[4],0.0,4.0,weak
LUPIN.NS,Lupin Limited,Healthcare,Stage 3,-1.06,15.35,2045710403.89,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,0.0,2.5,2498.36,-8.83,[8.73],[3],0.0,3.0,weak
LINDEINDIA.NS,Linde India Limited,Chemicals,Stage 3,-3.04,24.67,243409657.57,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,0.0,2.5,8063.09,-13.29,[8.93],[2],0.0,2.0,weak
ANURAS.NS,Anupam Rasayan India Limited,Chemicals,Stage 3,1.63,6.22,413413739.41,"Stage 3, distribution_risk",weekly_watchlist,0.0,2.5,1417.48,-11.01,[17.39],[3],0.0,3.0,weak
GLAXO.NS,GlaxoSmithKline Pharmaceuticals Limited,Healthcare,Stage 4,-6.51,-5.55,285979108.24,"Stage 4, downtrend",weekly_watchlist,0.0,2.5,2467.1,-10.71,[18.46],[7],0.0,7.0,weak
BAYERCROP.NS,Bayer Cropscience Limited,Chemicals,Stage 3,-6.78,3.62,128352239.58,"Stage 3, distribution_risk",weekly_watchlist,0.0,2.5,4841.26,-12.55,[12.96],[5],0.0,5.0,weak
VEDL.NS,Vedanta Limited,Metals & Mining,Stage 4,-56.03,-36.31,6495406213.49,"Stage 4, volume_dryup, downtrend",weekly_watchlist,0.0,2.5,796.39,-62.34,[14.69],[2],0.0,2.0,weak
ABFRL.NS,Aditya Birla Fashion and Retail Limited,Consumer Services,Stage 3,3.73,-13.91,323263148.53,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,2.4,2.4,69.17,-11.85,[28.75],[7],0.0,7.0,weak
SAPPHIRE.NS,Sapphire Foods India Limited,Consumer Services,Stage 3,10.9,-16.09,293459735.95,"Stage 3, distribution_risk",weekly_watchlist,2.4,2.4,213.07,-14.74,[38.88],[7],0.0,7.0,weak
BATAINDIA.NS,Bata India Limited,Consumer Durables,Stage 3,-0.38,-21.71,85116766.93,"Stage 3, distribution_risk",weekly_watchlist,2.4,2.4,780.36,-13.01,[36.88],[7],0.0,7.0,weak
WESTLIFE.NS,WESTLIFE FOODWORLD LIMITED,Consumer Services,Stage 3,5.29,-8.77,31794635.41,"Stage 3, distribution_risk",weekly_watchlist,2.4,2.4,514.8,-10.69,[28.76],[7],0.0,7.0,weak
RAJESHEXPO.NS,Rajesh Exports Limited,Consumer Durables,Stage 3,-20.33,-48.59,28323784.51,"Stage 3, distribution_risk",weekly_watchlist,2.4,2.4,132.95,-36.64,[58.22],[7],0.0,7.0,weak
RUSTOMJEE.NS,Keystone Realtors Limited,Realty,Stage 3,3.61,-17.85,7668453.14,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,2.4,2.4,444.78,-10.49,[30.32],[7],0.0,7.0,weak
JKIL.NS,J.Kumar Infraprojects Limited,Construction,Stage 3,-1.73,-5.7,47808285.48,"Stage 3, distribution_risk",weekly_watchlist,2.4,2.4,549.86,-11.01,[29.32],[7],0.0,7.0,weak
SUNTECK.NS,Sunteck Realty Limited,Realty,Stage 3,1.68,-14.32,119885726.0,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,2.4,2.4,383.07,-18.3,[35.8],[7],0.0,7.0,weak
FORCEMOT.NS,FORCE MOTORS LTD,Automobile and Auto Components,Stage 3,-11.58,13.4,2166119934.0,"Stage 3, distribution_risk",weekly_watchlist,1.38,2.38,23261.64,-20.78,[27.11],[6],0.0,6.0,weak
UTKARSHBNK.NS,Utkarsh Small Finance Bank Limited,Financial Services,Stage 3,14.06,-1.63,49607802.5,"Stage 3, distribution_risk",weekly_watchlist,1.24,2.24,15.85,-13.68,[36.15],[5],0.0,5.0,weak
COALINDIA.NS,Coal India Limited,"Oil, Gas & Consumable Fuels",Stage 3,-2.54,26.78,10108980628.3,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,1.22,2.22,491.25,-8.2,[12.79],[4],0.0,4.0,weak
PSB.NS,Punjab & Sind Bank,Financial Services,Stage 3,3.38,-5.79,30687725.22,"Stage 3, distribution_risk",weekly_watchlist,1.2,2.2,26.38,-9.01,[28.04],[6],0.0,6.0,weak
KAJARIACER.NS,Kajaria Ceramics Limited,Consumer Durables,Stage 3,27.63,15.77,204607621.11,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,1.94,1.94,1248.98,-8.8,[16.49],[3],0.0,3.0,weak
GICRE.NS,General Insurance Corporation of India,Financial Services,Stage 1,-1.66,1.33,348716420.62,"Stage 1, stage1_not_actionable, stage1_needs_more_base",weekly_watchlist,0.8,1.8,414.72,-13.58,[12.5],[4],0.0,4.0,weak
ENGINERSIN.NS,Engineers India Limited,Construction,Stage 3,22.38,28.97,899752363.81,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,1.54,1.54,267.47,-13.16,[20.22],[2],0.0,2.0,weak
INDIANB.NS,Indian Bank,Financial Services,Stage 3,-1.19,18.0,3180620147.26,"Stage 3, distribution_risk",weekly_watchlist,0.48,1.48,981.74,-13.08,[19.94],[4],0.0,4.0,weak
HAVELLS.NS,Havells India Limited,Consumer Durables,Stage 3,-9.09,-8.01,1054543335.76,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,1.2,1.2,1406.16,-16.07,[20.79],[6],0.0,6.0,weak
BLUESTARCO.NS,Blue Star Limited,Consumer Durables,Stage 3,-10.64,-2.16,611097071.28,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,1.2,1.2,1932.28,-16.09,[28.56],[6],0.0,6.0,weak
RAMCOCEM.NS,The Ramco Cements Limited,Construction Materials,Stage 3,-10.59,-6.59,177822802.17,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,1.2,1.2,1026.24,-14.04,[29.18],[6],0.0,6.0,weak
BECTORFOOD.NS,Mrs. Bectors Food Specialities Limited,Fast Moving Consumer Goods,Stage 3,1.59,-24.33,159156904.13,"Stage 3, distribution_risk",weekly_watchlist,1.2,1.2,213.85,-13.9,[32.13],[6],0.0,6.0,weak
IEX.NS,Indian Energy Exchange Limited,Financial Services,Stage 3,5.15,-3.7,522388221.07,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,0.15,1.15,135.44,-8.76,[12.32],[5],0.0,5.0,weak
TATACONSUM.NS,TATA CONSUMER PRODUCTS LIMITED,Fast Moving Consumer Goods,Stage 3,3.86,6.83,2274505731.36,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,1.07,1.07,1274.16,-11.24,[15.0],[5],0.0,5.0,weak
CENTRALBK.NS,Central Bank of India,Financial Services,Stage 3,-7.69,-2.62,637899656.32,"Stage 3, distribution_risk",weekly_watchlist,0.0,1.0,36.93,-13.35,[23.51],[5],0.0,5.0,weak
HDFCLIFE.NS,HDFC Life Insurance Company Limited,Financial Services,Stage 4,-8.76,-18.53,1835253605.03,"Stage 4, volume_dryup, downtrend",weekly_watchlist,0.0,1.0,629.3,-8.72,[25.56],[5],0.0,5.0,weak
ONGC.NS,Oil & Natural Gas Corporation Limited,"Oil, Gas & Consumable Fuels",Stage 3,-5.22,14.32,4561259782.33,"Stage 3, distribution_risk",weekly_watchlist,0.0,1.0,307.5,-19.28,[11.83],[2],0.0,2.0,weak
ICICIPRULI.NS,ICICI Prudential Life Insurance Company Limited,Financial Services,Stage 3,-16.24,-16.42,792511419.82,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,0.0,1.0,571.02,-14.13,[27.47],[5],0.0,5.0,weak
KFINTECH.NS,Kfin Technologies Limited,Financial Services,Stage 4,-4.91,-10.47,801388791.86,"Stage 4, volume_dryup, downtrend",weekly_watchlist,0.0,1.0,1007.76,-14.49,[21.97],[4],0.0,4.0,weak
SUBROS.NS,Subros Limited,Automobile and Auto Components,Stage 4,10.7,-6.87,26545621.79,"Stage 4, volume_dryup, downtrend",weekly_watchlist,0.0,1.0,820.43,-9.27,[27.36],[7],0.0,7.0,weak
STARCEMENT.NS,Star Cement Limited,Construction Materials,Stage 3,3.05,5.64,97208947.79,"Stage 3, distribution_risk",weekly_watchlist,0.87,0.87,243.41,-12.18,[18.9],[5],0.0,5.0,weak
PRSMJOHNSN.NS,Prism Johnson Limited,Construction Materials,Stage 3,-4.23,2.25,72213401.93,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,0.0,0.0,143.69,-16.1,[18.15],[4],0.0,4.0,weak
GODREJCP.NS,Godrej Consumer Products Ltd.,Fast Moving Consumer Goods,Stage 3,-0.65,-1.91,1570854629.29,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,0.0,0.0,1144.32,-9.6,[22.04],[5],0.0,5.0,weak
DABUR.NS,Dabur India Limited,Fast Moving Consumer Goods,Stage 3,-5.61,-4.44,985830373.74,"Stage 3, distribution_risk",weekly_watchlist,0.0,0.0,491.36,-11.38,[23.24],[5],0.0,5.0,weak
EIHOTEL.NS,EIH Limited,Consumer Services,Stage 3,-3.34,-11.58,55601097.53,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,0.0,0.0,341.75,-10.56,[27.61],[4],0.0,4.0,weak
VGUARD.NS,V-Guard Industries Limited,Consumer Durables,Stage 3,-4.97,0.29,82916613.53,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,0.0,0.0,342.55,-10.74,[18.64],[4],0.0,4.0,weak
RITES.NS,RITES Limited,Construction,Stage 4,9.49,0.9,186936735.04,"Stage 4, downtrend",weekly_watchlist,0.0,0.0,231.25,-9.07,[24.89],[7],0.0,7.0,weak
MHRIL.NS,Mahindra Holidays & Resorts India Limited,Consumer Services,Stage 4,-12.89,-18.78,182923518.13,"Stage 4, downtrend",weekly_watchlist,0.0,0.0,278.05,-16.79,[29.01],[7],0.0,7.0,weak
DBL.NS,Dilip Buildcon Limited,Construction,Stage 3,-2.17,4.61,42042123.27,"Stage 3, distribution_risk",weekly_watchlist,0.0,0.0,497.87,-13.01,[19.13],[2],0.0,2.0,weak
BRITANNIA.NS,Britannia Industries Limited,Fast Moving Consumer Goods,Stage 4,-11.2,-4.21,1880068326.8,"Stage 4, volume_dryup, downtrend",weekly_watchlist,0.0,0.0,5924.0,-11.93,[13.8],[5],0.0,5.0,weak
GODFRYPHLP.NS,Godfrey Phillips India Limited,Fast Moving Consumer Goods,Stage 3,10.66,-13.67,933426512.32,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,0.0,0.0,2492.56,-9.92,[30.47],[5],0.0,5.0,weak
EMAMILTD.NS,Emami Limited,Fast Moving Consumer Goods,Stage 4,-6.16,-17.35,201881828.44,"Stage 4, downtrend",weekly_watchlist,0.0,0.0,477.83,-16.26,[26.11],[8],0.0,8.0,weak
JYOTHYLAB.NS,Jyothy Labs Limited,Fast Moving Consumer Goods,Stage 3,-5.12,-20.04,172004510.89,"Stage 3, distribution_risk",weekly_watchlist,0.0,0.0,278.29,-26.34,[24.99],[5],0.0,5.0,weak
KALYANKJIL.NS,Kalyan Jewellers India Limited,Consumer Durables,Stage 3,-1.31,-13.43,3636267032.66,"Stage 3, distribution_risk",weekly_watchlist,0.0,0.0,429.55,-11.87,[35.05],[3],0.0,3.0,weak
RSYSTEMS.NS,R Systems International Limited,Information Technology,Stage 3,-0.36,-25.99,63145107.53,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,0.0,0.0,325.27,-19.36,[32.16],[3],0.0,3.0,weak
TTKPRESTIG.NS,TTK Prestige Limited,Consumer Durables,Stage 3,9.48,-7.92,80660325.01,"Stage 3, volume_dryup, distribution_risk",weekly_watchlist,0.0,0.0,598.6,-9.6,[31.05],[3],0.0,3.0,weak
